gid,cat,Hetereogen,Uncertain,label,dakar_dominance,dakar_pielou,dakar_renyi,dakar_richness,dakar_shannon,dakar_simpson,dakar_cl_10_patchnum,dakar_cl_10_patchdensity,dakar_cl_10_mps,dakar_cl_10_padcv,dakar_cl_10_padrange,dakar_cl_10_padsd,dakar_cl_10_shape,dakar_cl_22_patchnum,dakar_cl_22_patchdensity,dakar_cl_22_mps,dakar_cl_22_padcv,dakar_cl_22_padrange,dakar_cl_22_padsd,dakar_cl_22_shape,dakar_cl_23_patchnum,dakar_cl_23_patchdensity,dakar_cl_23_mps,dakar_cl_23_padcv,dakar_cl_23_padrange,dakar_cl_23_padsd,dakar_cl_23_shape,dakar_cl_33_patchnum,dakar_cl_33_patchdensity,dakar_cl_33_mps,dakar_cl_33_padcv,dakar_cl_33_padrange,dakar_cl_33_padsd,dakar_cl_33_shape,dakar_cl_34_patchnum,dakar_cl_34_patchdensity,dakar_cl_34_mps,dakar_cl_34_padcv,dakar_cl_34_padrange,dakar_cl_34_padsd,dakar_cl_34_shape,dakar_cl_45_patchnum,dakar_cl_45_patchdensity,dakar_cl_45_mps,dakar_cl_45_padcv,dakar_cl_45_padrange,dakar_cl_45_padsd,dakar_cl_45_shape,dakar_cl_99_patchnum,dakar_cl_99_patchdensity,dakar_cl_99_mps,dakar_cl_99_padcv,dakar_cl_99_padrange,dakar_cl_99_padsd,dakar_cl_99_shape,dakar_cl_111_patchnum,dakar_cl_111_patchdensity,dakar_cl_111_mps,dakar_cl_111_padcv,dakar_cl_111_padrange,dakar_cl_111_padsd,dakar_cl_111_shape,dakar_cl_112_patchnum,dakar_cl_112_patchdensity,dakar_cl_112_mps,dakar_cl_112_padcv,dakar_cl_112_padrange,dakar_cl_112_padsd,dakar_cl_112_shape,dakar_cl_113_patchnum,dakar_cl_113_patchdensity,dakar_cl_113_mps,dakar_cl_113_padcv,dakar_cl_113_padrange,dakar_cl_113_padsd,dakar_cl_113_shape,area,perimeter,compact_circle,compact_square,fd,NDVI_stddev,NDVI_median,NDWI_stddev,NDWI_median,mean_build_height,count_buildpixels,prop_10,prop_22,prop_23,prop_33,prop_34,prop_45,prop_99,prop_111,prop_112,prop_113
33383,23510,0,0,AGRI,1.407460074,0.214481576,0.185216109,6,0.384299396,0.169075306,1,0.004352246,0.0356,0,0,0,2.504244992,259,1.127231832,0.005173069,629.6157213,0.50535,0.032570459,27.57864072,149,0.648484722,0.35162198,816.4248873,26.88315,2.870729353,11.45310887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1.118527339,0.013492412,749.344302,1.1553,0.101104624,29.04997474,371,1.614683435,0.000861253,131.1852608,0.01465,0.001129837,28.19029665,6,0.026113479,0.011129167,196.5308822,0.05985,0.021872249,5.920855777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297664,9808,1.825292,0.618191,1.25496,0.098291793,0.549961,0.079546559,-0.560244,2.68,1958,0.06198,2.2784,91.06928,0,0,5.95039,0.55474,0.08522,0,0
33383,19749,0,0,AGRI,1.565329171,0.195579934,0.211742947,7,0.380580978,0.190827329,0,0,0,0,0,0,0,34,0.498715075,0.003889706,263.0734961,0.052925,0.010232785,7.933192217,109,1.598821859,0.014858716,602.3484035,0.892175,0.089501236,15.05734093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1.173447236,0.190565,882.1339235,15.131925,1.681038511,6.456635692,37,0.542719347,0.000627027,139.4269134,0.0048,0.000874244,8.781117697,4,0.058672362,0.00176875,67.95761334,0.002925,0.001202,3.626073619,3,0.044004271,0.001391667,28.68007189,0.000975,0.000399131,3.056601769,4,0.058672362,0.003075,61.09202978,0.004675,0.00187858,2.840259349,681752,5788,1.977472,0.570617,1.289945,0.109611964,0.22603,0.080068471,-0.339729,11.3,942,0,0.77594,9.50258,0,0,89.44719,0.13612,0.04151,0.0245,0.07217
33383,19749,0,0,AGRI,1.062001314,0.407285781,0.50885159,6,0.729758156,0.39881441,1,0.071582986,0.000375,0,0,0,1.290994449,44,3.149651391,0.003422159,175.5558604,0.0333,0.006007801,11.54520312,14,1.002161806,0.191026786,354.0710527,2.629375,0.676370551,8.706078629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4.724477086,0.010611364,512.8724664,0.4379,0.054422762,12.4870176,6,0.429497917,0.000629167,42.76012836,0.000875,0.000269032,3.417911527,15,1.073744792,0.002783333,169.9767866,0.017675,0.004731021,8.197597136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139698,2140,1.615153,0.69862,1.294574,0.138187589,0.475587,0.086984481,-0.504951,2.86,771,0.01074,4.27279,75.94167,0,0,19.12339,0.0995,0.5519,0,0
33383,19749,0,0,AGRI,1.429819617,0.202002478,0.17379501,6,0.361939853,0.159530832,0,0,0,0,0,0,0,275,0.936240969,0.002477818,259.2966108,0.06235,0.006424899,29.80424851,111,0.3779009,0.604910586,973.3752686,62.201025,5.888050037,12.20679015,1,0.003404513,0.37265,0,0,0,2.858543915,0,0,0,0,0,0,0,264,0.89879133,0.018065152,585.4009744,1.29915,0.105753573,28.95002196,654,2.226551249,0.00070302,69.23150903,0.0045,0.000486711,38.08620088,3,0.010213538,0.001283333,64.30210994,0.001775,0.00082521,2.175722003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937278,8204,1.350356,0.835616,1.210284,0.107070883,0.55103,0.092918554,-0.56991,1.83,154,0,0.92793,91.4385,0.50748,0,6.49472,0.62612,0.00524,0,0
33409,19766,YES,0,PLAN,0.867404294,0.554242371,0.82394676,7,1.078505855,0.561303198,3,0.438410615,0.007875,89.20691408,0.0168,0.007025044,5.074680379,12,1.753642462,0.00156875,166.3082976,0.009725,0.002608961,5.66673502,31,4.530243026,0.015292742,270.9072477,0.233325,0.041429146,12.05464889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5.553201128,0.026848026,586.4840561,0.984575,0.157459394,11.16763263,29,4.237969282,0.001400862,102.0636488,0.005525,0.001429771,12.26703525,22,3.215011179,0.005685227,129.2043354,0.028375,0.00734556,8.002048508,1,0.146136872,0.008275,0,0,0,2.281046296,0,0,0,0,0,0,0,68429,1408,1.51837,0.743152,1.302356,0.119628424,0.277714,0.109207729,-0.41063,3.12,5334,1.38099,1.10041,27.71193,0,0,59.637,2.37472,7.31123,0.48371,0
33422,19777,0,0,AGRI,1.329614429,0.316713349,0.306901261,7,0.61629572,0.264276758,2,0.162490657,0.0074625,93.96984925,0.014025,0.0070125,2.25100015,44,3.574794449,0.002748864,208.7022981,0.0316,0.005736942,11.01275145,16,1.299925254,0.164251563,378.4378255,2.571375,0.621590041,4.365813022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.274869195,0.0068125,198.4254516,0.049575,0.013517734,8.082438935,37,3.006077151,0.000910135,74.88707521,0.00325,0.000681574,11.17120596,8,0.649962627,0.010703125,93.73297348,0.02295,0.010032357,3.912958072,1,0.081245328,0.00315,0,0,0,1.33630621,0,0,0,0,0,0,0,123084,1884,1.514869,0.744869,1.286818,0.14338233,0.609515,0.116643155,-0.59121,1.53,3551,0.48503,3.93065,85.4059,0,0,6.19902,1.09437,2.78265,0.10237,0
33441,19789,0,0,AGRI,0.658782103,0.524789163,0.48893154,4,0.727512258,0.386718689,0,0,0,0,0,0,0,38,1.66795421,0.114157895,424.0561148,2.2643,0.484093533,21.59126629,467,20.49827937,0.00215637,438.5147046,0.1555,0.009456002,34.63854504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.877870637,0.00766625,362.6874214,0.1282,0.027804524,7.501902036,279,12.24629539,0.000706989,56.19890201,0.00315,0.00039732,25.48249791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227824,2514,1.485801,0.759442,1.269362,0.069589813,0.579363,0.082420584,-0.590239,0,0,0,76.16406,17.68075,0,0,2.69199,3.4632,0,0,0
33471,19782,0,0,PLAN,0.281721285,0.842768357,1.390853191,6,1.510038184,0.751137113,0,0,0,0,0,0,0,5,2.075291578,0.00158,46.99553549,0.00195,0.000742529,3.937807653,2,0.830116631,0.040725,37.32351136,0.0304,0.0152,2.890735822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7.055991367,0.010536765,234.5328746,0.102475,0.024712177,9.167557105,39,16.18727431,0.000821795,78.00819016,0.0031,0.000641067,10.69682181,12,4.980699788,0.016714583,163.8550914,0.0929,0.027387696,8.445795008,11,4.565641473,0.009202273,199.5457225,0.054675,0.018362742,5.56326021,0,0,0,0,0,0,0,24093,978,1.777414,0.634843,1.364862,0.143421683,0.0951768,0.126198702,-0.279287,4.52,12072,0,1.31158,13.5226,0,0,29.73893,5.32105,33.30013,16.80571,0
33480,19810,0,0,AGRI,1.002288377,0.518001177,0.878575341,8,1.077153165,0.584625743,28,0.152754046,0.009883036,224.5786721,0.0941,0.02219519,11.5056352,490,2.673195811,0.005894133,385.4754195,0.377075,0.022720433,39.34511835,213,1.162021853,0.111655516,1201.345521,19.4685,1.341368546,26.23472115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,1.882148071,0.049989275,1210.302769,11.170875,0.605021584,23.64210371,437,2.384054223,0.001329577,147.3786953,0.0205,0.001959513,37.44506597,63,0.343696604,0.008950794,154.2157582,0.06135,0.013803534,18.81659834,18,0.09819903,0.007204167,268.6937607,0.08585,0.019357146,8.275383627,9,0.049099515,0.03965,128.0696816,0.1642,0.050779629,8.960119987,1833012,7944,1.655204,0.681716,1.245389,0.1962452,0.439633,0.142776697,-0.492972,7.08,42017,0.60387,6.30247,51.89846,0,0,37.63489,1.26791,1.23054,0.28298,0.77872
33501,19635,0,0,PLAN,0.570760776,0.706686983,1.083823889,7,1.375149373,0.66170057,5,2.70080484,0.002035,100.4568523,0.00555,0.002044297,3.618475659,2,1.080321936,0.004275,0.584795322,5.00E-05,2.50E-05,2.947022484,6,3.240965808,0.003083333,132.6278206,0.01165,0.004089358,3.933398228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.481931616,0.0196375,259.3908768,0.184925,0.050937883,6.416886075,24,12.96386323,0.001182292,90.23088972,0.004125,0.001066792,8.415019612,8,4.321287744,0.01456875,125.7119349,0.045475,0.018314658,6.751725712,2,1.080321936,0.0225125,40.25541366,0.018125,0.0090625,2.592004963,0,0,0,0,0,0,0,18513,662,1.372507,0.82213,1.322026,0.114834824,0.0859039,0.128937224,-0.245118,3.29,6463,2.19846,1.84735,3.99719,0,0,50.91557,6.13083,25.1823,9.7283,0
33573,19869,YES,0,PLAN,1.148796473,0.409635397,0.597076222,7,0.797113676,0.449581412,48,1.050346614,0.002247396,167.0074649,0.0223,0.003753319,12.58969212,16,0.350115538,0.001004688,52.90434759,0.002025,0.000531523,6.940762459,58,1.269168826,0.051523707,291.6169263,0.994975,0.15025185,16.14949616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1.597402143,0.108572603,816.5976187,7.6289,0.886601288,14.55095188,64,1.400462153,0.001566016,87.84885831,0.0055,0.001375727,20.67386226,42,0.919053288,0.00643631,111.0707572,0.02855,0.007148858,12.46807539,1,0.021882221,0.016125,0,0,0,1.673435866,0,0,0,0,0,0,0,456992,4832,2.016358,0.559612,1.301833,0.145899582,0.236941,0.104648318,-0.387666,2.62,11458,0.94422,0.1407,26.15691,0,0,69.37364,0.87726,2.36612,0.14114,0
33593,19884,0,0,PLAN,0.534290473,0.70180681,1.081817795,6,1.257468997,0.661021229,0,0,0,0,0,0,0,6,2.907540221,0.005929167,78.81721647,0.014175,0.004673204,3.671532047,1,0.484590037,0.0035,0,0,0,1.605793084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9.2072107,0.010463158,221.0869946,0.08135,0.023132681,9.274004961,37,17.92983136,0.001422297,70.09442831,0.004625,0.000996951,12.96853492,11,5.330490405,0.019615909,185.523518,0.129975,0.036392125,7.292538679,1,0.484590037,0.009625,0,0,0,1.962141687,0,0,0,0,0,0,0,20636,880,1.728085,0.652965,1.364884,0.117380617,0.106982,0.13147642,-0.274045,2.67,9016,0,6.89572,0.67843,0,0,38.5346,10.20062,41.82497,1.86567,0
33637,19910,0,0,PLAN,0.696684683,0.611172875,0.941227375,6,1.095074787,0.609851317,1,0.634075201,8.00E-04,0,0,0,1.679378605,3,1.902225604,0.00665,72.68840173,0.011225,0.004833779,2.885068726,2,1.268150403,0.000475,10.52631579,1.00E-04,5.00E-05,1.946657054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13.31557923,0.007147619,214.6309774,0.056475,0.015341005,7.440103376,28,17.75410564,0.001096429,73.95177071,0.0036,0.000810828,8.846317256,5,3.170376007,0.038355,94.72720901,0.0868,0.036332621,6.371008838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15771,658,1.478058,0.76342,1.342697,0.10716418,0.0874654,0.127972197,-0.237354,1.55,7671,0.2029,5.05992,0.24095,0,0,38.06988,7.78644,48.63991,0,0
33640,19913,0,0,PLAN,0.363650123,0.737681886,0.796437906,4,1.022644238,0.54906763,0,0,0,0,0,0,0,5,4.849190185,0.00404,84.42426705,0.008925,0.00341074,3.18377889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.969838037,0.160975,0,0,0,5.015990117,18,17.45708467,0.001081944,107.8630216,0.004975,0.001167018,6.55665543,7,6.788866259,0.008160714,89.65892434,0.0212,0.007316809,4.853386555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10311,476,1.322366,0.853303,1.334366,0.108365975,0.098487,0.126990083,-0.263997,1.97,2285,0,7.83629,0,0,0,62.44787,7.55504,22.1608,0,0
33665,19926,0,0,PLAN,0.810757851,0.547507428,0.588822388,6,0.981001618,0.445019549,9,4.570151831,0.003836111,218.8672363,0.0271,0.00839599,5.812418975,6,3.046767887,0.0050125,90.30496442,0.01265,0.004526536,3.445363842,2,1.015589296,0.0031375,57.7689243,0.003625,0.0018125,2.335419291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.015589296,0.180675,99.986163,0.3613,0.18065,5.668548085,29,14.72604479,0.001075862,131.1366073,0.007425,0.001410849,9.072369736,15,7.616919718,0.001926667,131.0313509,0.0085,0.002524537,5.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19693,776,1.559915,0.72336,1.345902,0.1103991,0.125394,0.114044679,-0.304872,1.86,1156,7.01264,6.10877,1.27456,0,0,73.39664,6.33728,5.87011,0,0
33702,19950,0,0,PLAN,0.665848321,0.628382976,0.947339972,6,1.125911148,0.612228865,0,0,0,0,0,0,0,1,0.618046972,0.008825,0,0,0,2.421720644,1,0.618046972,0.00095,0,0,0,2.027767764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.708281829,0.031083333,219.3314874,0.1835,0.068175537,5.435833964,17,10.50679852,0.001192647,61.15906289,0.003,0.000729412,8.989375836,18,11.12484549,0.009248611,244.303522,0.08175,0.022594683,6.072103302,1,0.618046972,0.021475,0,0,0,2.115412701,0,0,0,0,0,0,0,16180,722,1.601191,0.704713,1.358304,0.071882928,0.0540949,0.09711344,-0.206212,2.89,7518,0,2.18171,0.23486,0,0,46.1063,5.01236,41.15575,5.30902,0
33770,19995,0,0,VEG,1.052734271,0.240612744,0.190413229,4,0.33356009,0.173382519,0,0,0,0,0,0,0,1,0.568117259,0.00115,0,0,0,1.253256627,1,0.568117259,0.39805,0,0,0,3.24926436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9.65799341,0.002370588,170.3079688,0.01685,0.004037301,5.716104649,1,0.568117259,0.00055,0,0,0,1.385804656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17602,824,1.752029,0.644041,1.373635,0.081603382,0.479384,0.061682096,-0.494373,0,0,0,0.26133,90.45563,0,0,9.15805,0.12499,0,0,0
33825,20023,YES,0,PLAN,0.485593662,0.728985017,1.158453121,6,1.306165808,0.686028519,9,1.992869954,0.001061111,126.0421593,0.004375,0.001337447,4.502471689,19,4.207169903,0.002264474,80.69753178,0.00685,0.001827374,8.497060024,11,2.435729944,0.039045455,251.9256509,0.34145,0.098365515,5.657174507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5.757179868,0.0159875,260.959105,0.1826,0.041720837,9.585428287,43,9.521489781,0.000724419,72.85303884,0.002275,0.000527761,10.77942611,11,2.435729944,0.018193182,142.6612931,0.073275,0.025954628,6.499336919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45161,1108,1.470798,0.767188,1.308139,0.184932925,0.321337,0.147172748,-0.417958,2.73,8005,0.84586,3.81081,38.04167,0,0,36.81717,2.75902,17.72547,0,0
33909,20067,0,0,AGRI,0.980981182,0.452503978,0.695079524,6,0.810778287,0.500965239,1,0.055226955,0.002025,0,0,0,1.277777778,72,3.976340772,0.002650694,345.4810162,0.07305,0.009157646,13.05898932,19,1.049312148,0.14775,420.5836907,2.78415,0.621412403,10.21644476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3.865886862,0.0217075,601.2263012,1.100325,0.130511199,9.538082237,10,0.552269552,0.0005075,27.52015315,4.00E-04,0.000139665,4.597198762,1,0.055226955,0.00205,0,0,0,2.042983232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181071,2214,1.467737,0.768788,1.272451,0.176633157,0.485686,0.107940544,-0.529976,1.52,82,0.04473,4.21603,62.01435,0,0,33.5675,0.11211,0.04529,0,0
33954,20091,0,0,BARE,0.540504383,0.610108503,0.758894453,4,0.845789978,0.53181626,0,0,0,0,0,0,0,13,9.18662992,0.000651923,106.9995719,0.0021,0.000697555,5.322629377,2,1.41332768,0.07755,99.48420374,0.1543,0.07715,6.322567116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.23998304,0.030933333,219.4886859,0.182575,0.067895167,3.99825275,3,2.11999152,0.001533333,4.675176776,0.000175,7.17E-05,2.432792277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14151,558,1.323231,0.852745,1.323428,0.138422459,0.298478,0.086950836,-0.449814,0,0,0,2.39559,43.84142,0,0,52.46272,1.30026,0,0,0
33957,20094,YES,0,VEG,0.645244753,0.534554297,0.709616038,4,0.741049608,0.508166993,0,0,0,0,0,0,0,5,0.689198875,0.003115,158.5031391,0.0126,0.004937373,2.664266242,19,2.618955726,0.049453947,292.3834821,0.559675,0.144595173,9.604447775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6.616309202,0.017857813,470.6158601,0.54205,0.084041698,9.89914581,4,0.5513591,0.00033125,70.26877151,5.00E-04,0.000232765,2.266449305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72548,1708,1.788835,0.63079,1.330071,0.126184342,0.351264,0.065992906,-0.464987,0,0,0,0.85874,51.80708,0,0,47.26112,0.07306,0,0,0
33958,20095,YES,0,VEG,1.02221623,0.364861346,0.454925418,5,0.587221682,0.365504712,0,0,0,0,0,0,0,17,0.210492689,0.003192647,107.9284648,0.01215,0.003445775,7.801435163,48,0.594332299,0.320705729,680.2210259,15.276275,2.181507801,15.05988437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,5.039442615,0.011441216,458.3530666,0.689825,0.052441165,27.51157538,39,0.482894993,0.000990385,96.42453339,0.00455,0.000954974,9.311439879,7,0.08667346,0.006767857,86.41154102,0.0167,0.00584821,3.69846292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807629,5784,1.815588,0.621495,1.273775,0.135712982,0.465174,0.071030187,-0.493488,2.89,1895,0,0.26881,76.24231,0,0,23.06294,0.1913,0.23464,0,0
33975,20106,0,0,VEG,0.838499144,0.395150722,0.389251,4,0.547795218,0.32243582,0,0,0,0,0,0,0,16,5.527152135,0.000523438,102.2339034,0.002075,0.000535131,5.217722383,12,4.145364101,0.048358333,331.0079057,0.579225,0.160069906,4.640482432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9.327069228,0.004975926,349.5263261,0.093375,0.017392171,6.363599178,1,0.345447008,0.000675,0,0,0,1.539600718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28948,920,1.525364,0.739744,1.328571,0.112199615,0.513853,0.073195473,-0.529319,0,0,0,1.15725,80.18516,0,0,18.56432,0.09327,0,0,0
33981,20109,YES,0,VEG,0.54183095,0.697598389,0.956349243,6,1.24992852,0.615706711,1,0.382365312,0.0955,0,0,0,5.743765115,5,1.911826559,0.02277,192.7531604,0.110425,0.043889895,4.097308102,12,4.588383742,0.001254167,161.0343247,0.00775,0.002019639,4.503643781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,20.26536153,0.007064151,631.3123385,0.327875,0.044596857,6.60257655,17,6.500210301,0.000919118,49.32776906,0.001475,0.00045338,6.48,1,0.382365312,0.0394,0,0,0,2.367825793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26153,874,1.524564,0.740132,1.331747,0.164088671,0.200566,0.14361241,-0.346445,2.55,1576,14.60635,17.41292,2.30184,0,0,57.26303,2.38978,6.02608,0,0
34038,20148,YES,0,VEG,0.133579554,0.80728544,0.465985488,2,0.559567626,0.372483609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15.40832049,0.004015625,264.3336694,0.044325,0.010614649,4.487607233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.741140216,0.027907143,238.6328977,0.190975,0.066595624,2.782905145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10384,710,1.965491,0.574095,1.41982,0.109237871,0.261386,0.059715155,-0.424935,0,0,0,0,24.74961,0,0,75.25039,0,0,0,0
34052,20134,YES,0,VEG,0.692789624,0.500257923,0.634991032,4,0.693504737,0.470059759,0,0,0,0,0,0,0,2,0.843063693,0.0018625,94.63087248,0.003525,0.0017625,2.37577257,8,3.372254774,0.046853125,264.1718069,0.3743,0.123772747,7.154179552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16.43974202,0.005492949,396.1776757,0.137325,0.021761837,8.415353933,1,0.421531847,3.00E-04,0,0,0,1.154700538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23723,874,1.600743,0.704909,1.344639,0.095742818,0.363003,0.053892255,-0.473967,0,0,0,0.62808,63.20027,0,0,36.12106,0.05058,0,0,0
34054,20154,0,0,PLAN,0.674697784,0.623443997,0.876006698,6,1.117061685,0.583557423,2,0.275201585,0.001325,69.81132075,0.00185,0.000925,2.913857587,14,1.926411096,0.003175,181.8948767,0.0185,0.005775162,4.909129256,34,4.678426948,0.014004412,393.1186345,0.326425,0.055053952,8.434339733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.752015852,0.0527975,421.4911364,1.022675,0.222536783,11.30309914,93,12.79687371,0.000883871,72.30223922,0.0032,0.000639059,15.87866717,14,1.926411096,0.011103571,112.1819354,0.050525,0.012456201,7.710423284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72674,2188,2.289564,0.492836,1.374115,0.152814821,0.186123,0.118909184,-0.363625,2,6218,0.14586,2.44654,26.20745,0,0,58.11982,4.52431,8.55602,0,0
34064,20159,YES,0,PLAN,0.77167664,0.569319067,0.660272201,6,1.020082829,0.483289334,4,1.090899174,0.00051875,26.69701181,0.00035,0.000138491,2.85387076,10,2.727247934,0.0052875,103.4917331,0.01805,0.005472125,4.892460548,18,4.909046281,0.004848611,134.651915,0.026325,0.006528748,6.93919245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.545422314,0.049519231,331.6387804,0.61825,0.164224973,7.674424174,44,11.99989091,0.001026136,75.38649374,0.003725,0.000773568,11.17724413,17,4.636321488,0.005032353,127.5665206,0.02405,0.006419598,6.84640392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36667,1008,1.484971,0.759866,1.316073,0.115831056,0.218272,0.105425178,-0.344781,2.44,3422,0.22636,5.76813,9.52082,0,0,70.22663,4.92541,9.33264,0,0
34080,20168,0,0,BARE,1.013935349,0.370006546,0.314067437,5,0.595502563,0.269530234,0,0,0,0,0,0,0,9,8.464215179,0.000577778,120.0229576,0.002075,0.000693466,4.125582709,7,6.583278473,0.003132143,137.7433416,0.012425,0.004314318,4.52485849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.761873413,0.0564625,171.9029221,0.22455,0.097060687,2.035827264,16,15.04749365,0.000592188,91.76256014,0.001875,0.000543406,5.701687016,1,0.940468353,0.003375,0,0,0,1.549193338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10633,524,1.433502,0.787148,1.350665,0.105219243,0.118895,0.07695857,-0.31897,2.38,135,0,1.95617,8.24791,0,0,84.96191,3.56438,1.26963,0,0
34110,20184,YES,0,PLAN,0.584085757,0.674015532,1.00836432,6,1.207673712,0.635184787,1,0.601106035,0.001025,0,0,0,1.561737619,11,6.612166386,0.002802273,103.2413486,0.008675,0.002893104,5.396692538,12,7.213272421,0.011808333,294.1914369,0.126625,0.034739106,5.140389694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.40442414,0.05075,145.5457255,0.175975,0.073864456,5.89827822,15,9.016590527,0.000865,58.56720879,0.0017,0.000506606,5.838052041,7,4.207742246,0.003767857,150.9911252,0.01555,0.00568913,3.756069338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16636,650,1.421621,0.793727,1.332803,0.162585586,0.323563,0.123617654,-0.426428,1.88,1055,0.24645,7.41164,34.07069,0,0,48.80981,3.11974,6.34167,0,0
34193,20207,0,0,PLAN,0.603997902,0.624715003,0.735191157,5,1.00544001,0.520586193,0,0,0,0,0,0,0,8,2.910678552,0.001284375,146.890745,0.00615,0.001886628,4.439372613,16,5.821357104,0.007998438,213.9825512,0.069425,0.017115261,6.366427775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.819174095,0.09027,196.3343217,0.44455,0.177230992,6.776309459,25,9.095870475,0.000894,91.11793933,0.00365,0.000814594,8.143858256,7,2.546843733,0.010739286,63.68536947,0.0223,0.006839354,4.568156944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27485,874,1.487163,0.758746,1.325275,0.144202282,0.238332,0.112822565,-0.371586,2.64,3007,0,1.49536,18.6247,0,0,65.68674,3.25268,10.94051,0,0
34227,20241,0,0,AGRI,0.596776989,0.569516399,0.733765982,4,0.789517372,0.519902457,0,0,0,0,0,0,0,106,1.374493804,0.003423585,212.4947523,0.062275,0.007274938,19.33063002,149,1.932071479,0.066331376,731.0385506,4.819675,0.484907929,28.85297241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,5.186769071,0.02245025,778.375088,2.433925,0.174747153,27.38696123,67,0.868783819,0.000797761,74.47750756,0.003225,0.000594153,12.58691021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771193,5670,1.821363,0.619524,1.275175,0.144966422,0.34385,0.078203926,-0.46633,0,0,0,1.88228,51.26278,0,0,46.5777,0.27723,0,0,0
