,X1,gid,label,uncertain,heterogen,cat,map_6_shadowback_dominance,map_6_shadowback_pielou,map_6_shadowback_renyi,map_6_shadowback_richness,map_6_shadowback_shannon,map_6_shadowback_simpson,map_6_shadowback_cl_13_patchnum,map_6_shadowback_cl_13_patchdensity,map_6_shadowback_cl_13_mps,map_6_shadowback_cl_13_padcv,map_6_shadowback_cl_13_padrange,map_6_shadowback_cl_13_padsd,map_6_shadowback_cl_13_shape,map_6_shadowback_cl_14_patchnum,map_6_shadowback_cl_14_patchdensity,map_6_shadowback_cl_14_mps,map_6_shadowback_cl_14_padcv,map_6_shadowback_cl_14_padrange,map_6_shadowback_cl_14_padsd,map_6_shadowback_cl_14_shape,map_6_shadowback_cl_20_patchnum,map_6_shadowback_cl_20_patchdensity,map_6_shadowback_cl_20_mps,map_6_shadowback_cl_20_padcv,map_6_shadowback_cl_20_padrange,map_6_shadowback_cl_20_padsd,map_6_shadowback_cl_20_shape,map_6_shadowback_cl_30_patchnum,map_6_shadowback_cl_30_patchdensity,map_6_shadowback_cl_30_mps,map_6_shadowback_cl_30_padcv,map_6_shadowback_cl_30_padrange,map_6_shadowback_cl_30_padsd,map_6_shadowback_cl_30_shape,map_6_shadowback_cl_31_patchnum,map_6_shadowback_cl_31_patchdensity,map_6_shadowback_cl_31_mps,map_6_shadowback_cl_31_padcv,map_6_shadowback_cl_31_padrange,map_6_shadowback_cl_31_padsd,map_6_shadowback_cl_31_shape,map_6_shadowback_cl_41_patchnum,map_6_shadowback_cl_41_patchdensity,map_6_shadowback_cl_41_mps,map_6_shadowback_cl_41_padcv,map_6_shadowback_cl_41_padrange,map_6_shadowback_cl_41_padsd,map_6_shadowback_cl_41_shape,map_6_shadowback_cl_51_patchnum,map_6_shadowback_cl_51_patchdensity,map_6_shadowback_cl_51_mps,map_6_shadowback_cl_51_padcv,map_6_shadowback_cl_51_padrange,map_6_shadowback_cl_51_padsd,map_6_shadowback_cl_51_shape,map_6_shadowback_cl_111_patchnum,map_6_shadowback_cl_111_patchdensity,map_6_shadowback_cl_111_mps,map_6_shadowback_cl_111_padcv,map_6_shadowback_cl_111_padrange,map_6_shadowback_cl_111_padsd,map_6_shadowback_cl_111_shape,map_6_shadowback_cl_112_patchnum,map_6_shadowback_cl_112_patchdensity,map_6_shadowback_cl_112_mps,map_6_shadowback_cl_112_padcv,map_6_shadowback_cl_112_padrange,map_6_shadowback_cl_112_padsd,map_6_shadowback_cl_112_shape,area,perimeter,compact_circle,compact_square,fd,ndvi_stddev,ndvi_median,ndwi_stddev,ndwi_median,mean_build_height,count_buildpixels,prop_13,prop_14,prop_20,prop_30,prop_31,prop_41,prop_51,prop_111,prop_112
601,798,28100,ACS,NA,NA,19028,0.416557147,0.799678357,1.447521329,8,1.662884395,0.764847568,3,0.534644996,0.001058333,19.3194396,0.000475,0.000204464,2.928276481,10,1.782149986,0.02671,211.8219493,0.189275,0.056577643,9.379525614,12,2.138579983,0.022620833,285.7964804,0.23575,0.064649545,6.266690736,24,4.277159966,0.004207292,214.3887259,0.0419,0.009019959,7.064955235,8,1.425719989,0.00559375,84.43874888,0.01545,0.004723293,3.59266789,0,0,0,0,0,0,0,66,11.76218991,0.001347348,122.8612835,0.0088,0.00165537,14.67121631,3,0.534644996,0.179458333,27.08124761,0.1174,0.048599556,4.569054561,35,6.23752495,0.002515714,90.03933184,0.009325,0.002265132,10.48083078,56112,1122,1.336165,0.844491,1.284463,0.126826933,0.0844302,0.098075873,-0.179887,9.57,25057,0.22633,19.04049,19.35058,7.1981,3.19005,0,6.33911,38.3786,6.27673
602,799,28158,ACS,NA,NA,19055,0.667960272,0.695998179,1.298149021,9,1.529264305,0.726963289,5,0.911493939,0.000845,14.66214402,0.000325,0.000123895,3.346153846,7,1.276091514,0.049696429,211.8199636,0.3054,0.105266957,10.29146216,16,2.916780603,0.00305625,156.1406944,0.018225,0.00477205,6.896288383,12,2.187585453,0.001847917,51.59421519,0.002675,0.000953418,5.405850937,4,0.729195151,0.008825,102.2276339,0.022275,0.009021589,2.59470069,1,0.182298788,0.005875,0,0,0,2.120066237,53,9.661835749,0.001810849,172.7775808,0.021,0.003128741,14.34804417,11,2.005286665,0.051265909,152.0264094,0.20785,0.077937721,5.962452338,29,5.286664844,0.008521552,388.6926454,0.182875,0.033122645,8.624735633,54855,1116,1.344161,0.839468,1.286147,0.095422216,0.0600169,0.072772906,-0.164513,5.06,32442,0.30808,25.36688,3.56576,1.61699,2.57406,0.4284,6.99845,41.12114,18.02024
603,800,28191,ACS,NA,NA,432,0.767550299,0.63088633,1.085462404,8,1.311891243,0.662254425,1,0.134776339,0.000375,0,0,0,1.549193338,5,0.673881693,0.177185,199.4923172,0.8841,0.353470462,14.72797643,27,3.638961144,0.002190741,222.6437584,0.0257,0.004877548,8.305657056,23,3.099855789,0.001081522,91.65531601,0.0051,0.000991272,8.686383962,29,3.908513821,0.004637069,107.3247864,0.022075,0.004976724,6.899216043,0,0,0,0,0,0,0,106,14.2862919,0.001678538,154.2025493,0.01835,0.002588348,18.71096142,2,0.269552677,0.001775,73.23943662,0.0026,0.0013,1.80423992,78,10.51255442,0.007290385,256.8853356,0.124925,0.018727929,12.51841868,74197,1180,1.222036,0.92336,1.261453,0.137708651,0.0921986,0.105938936,-0.175778,1.69,22888,0.02022,47.76069,3.18881,1.34102,7.24962,0,9.59203,0.19138,30.65623
604,802,28209,ACS,NA,NA,19086,0.333514786,0.839613291,1.538177324,8,1.745926756,0.785227795,11,0.944936002,0.001481818,81.80844149,0.004125,0.001212252,4.562492121,6,0.515419637,0.100954167,121.7074964,0.36295,0.122868789,10.14090797,31,2.66300146,0.011237097,226.0465171,0.12005,0.025401066,11.27984853,37,3.178421098,0.003562838,188.0927168,0.033,0.006701438,10.76217616,30,2.577098187,0.0067125,111.2881216,0.0243,0.007470215,8.339865224,0,0,0,0,0,0,0,123,10.56610257,0.001891667,155.3918601,0.021,0.002939496,21.1147611,29,2.491194915,0.036464655,202.2292109,0.245525,0.073742184,8.861402979,58,4.982389829,0.005457328,239.3144907,0.08515,0.013060176,12.38434291,116410,1882,1.556036,0.725163,1.292786,0.136745199,0.0816667,0.102731001,-0.174111,7.08,54960,0.56009,20.8135,11.96976,4.52968,6.91951,0,7.99502,36.33623,10.87621
607,806,28397,ACS,NA,NA,19197,0.47534817,0.783659725,1.530597801,9,1.721876407,0.783593739,2,0.423836569,0.000725,6.896551724,1.00E-04,5.00E-05,2.035249709,15,3.178774265,0.011318333,260.3932945,0.1094,0.029472181,6.352575287,11,2.331101127,0.015056818,194.1548229,0.09975,0.029233539,7.076679746,17,3.602610833,0.002427941,150.0128856,0.01605,0.003642225,6.066572428,26,5.509875392,0.006172115,136.8116944,0.0382,0.008444176,7.195576981,1,0.211918284,2.50E-05,0,0,0,1,65,13.77468848,0.002264615,173.3385599,0.022775,0.003925452,15.37142196,11,2.331101127,0.039915909,223.4848188,0.311125,0.089205997,5.870569668,18,3.814529118,0.003044444,117.4428156,0.011675,0.003575481,6.877579145,47188,1058,1.373931,0.821278,1.294221,0.168495307,0.102055,0.11813285,-0.193105,6.8,19755,0.12291,14.39137,14.03959,3.49877,13.60303,0.00212,12.47775,37.21921,4.64525
608,807,28407,ACS,NA,NA,19202,0.347544221,0.832866558,1.531187271,8,1.73189732,0.783721267,5,0.803070943,0.00295,140.795336,0.0106,0.004153462,2.696592325,14,2.248598641,0.023075,229.818791,0.189525,0.053030686,8.423137967,14,2.248598641,0.004383929,142.4270779,0.020725,0.006243901,7.618881305,26,4.175968905,0.002373077,145.2360291,0.015425,0.003446563,8.283183106,14,2.248598641,0.010219643,65.11832049,0.023,0.00665486,5.360175207,0,0,0,0,0,0,0,74,11.88544996,0.002080743,148.6953781,0.0187,0.003093969,16.97900029,22,3.53351215,0.025248864,260.2031754,0.2993,0.065698345,7.634489596,33,5.300268226,0.007367424,229.0658127,0.0782,0.01687625,9.040168857,62261,1354,1.530755,0.737139,1.306415,0.150907318,0.0809444,0.119719047,-0.165165,5.3,31944,0.94762,20.75457,3.94308,3.96396,9.19195,0,9.89223,35.68687,15.61973
609,808,28433,ACS,NA,NA,19166,0.669551626,0.695273923,1.159470424,9,1.527672951,0.68634776,12,1.989093139,0.000658333,44.99461414,0.0011,0.000296215,5.79420269,16,2.652124186,0.017153125,158.6770106,0.090775,0.027218066,10.29816466,20,3.315155232,0.0018175,164.7510255,0.012475,0.00299435,7.329926317,26,4.309701802,0.002369231,278.5508754,0.0348,0.006599513,6.889786342,18,2.983639709,0.003731944,109.7857544,0.014,0.004097143,4.76500236,1,0.165757762,0.01685,0,0,0,3.986671042,92,15.24971407,0.001525543,137.4325929,0.017175,0.002096594,18.29790004,7,1.160304331,0.109746429,168.7003027,0.509925,0.185142557,6.083964147,39,6.464552703,0.003469872,149.7762604,0.0208,0.005197044,11.07062335,60329,1330,1.527509,0.738706,1.306907,0.126004895,0.0684647,0.095867127,-0.163043,6.07,36142,0.52379,18.19689,2.41012,4.08427,4.45391,1.11721,9.30564,50.9357,8.97247
610,809,28470,ACS,NA,NA,19237,0.778148345,0.645849426,1.107776151,9,1.419076232,0.669707334,15,0.886414807,0.000815,104.5455897,0.0032,0.000852047,5.336144453,5,0.295471602,0.20029,194.8211039,0.9805,0.390207189,14.4695134,30,1.772829613,0.003054167,201.9202921,0.029075,0.006166982,9.572303299,44,2.6001501,0.002553409,281.4650708,0.04765,0.007186955,9.837806266,28,1.654640972,0.003658036,97.95493166,0.012,0.003583226,6.702306897,7,0.413660243,0.003314286,121.9704781,0.010925,0.00404245,4.989644449,162,9.573279912,0.001449383,137.5681579,0.01765,0.001993889,22.91246083,13,0.768226166,0.164115385,260.3939288,1.622125,0.427346498,6.21811977,66,3.900225149,0.007862879,329.6111037,0.185175,0.025916922,10.73736113,169221,1930,1.323504,0.85257,1.256799,0.112730762,0.0501543,0.084908754,-0.124424,6.21,106098,0.28897,23.672,2.16581,2.6557,2.42109,0.5484,5.55014,50.43109,12.2668
611,810,28471,ACS,NA,NA,19239,0.577617125,0.703163517,1.008084572,7,1.368293024,0.635082717,0,0,0,0,0,0,0,1,0.809454428,0.036325,0,0,0,4.053177999,12,9.713453133,0.014622917,317.7776362,0.168675,0.046468359,5.180266567,6,4.856726566,0.006345833,59.30076143,0.010325,0.003763127,5.188897309,1,0.809454428,0.00285,0,0,0,2.060488785,0,0,0,0,0,0,0,13,10.52290756,0.001088462,82.02333687,0.003525,0.000892792,7.565964331,4,3.237817711,0.00301875,94.46327178,0.007075,0.00285161,4.231646523,5,4.047272139,0.00598,64.43630103,0.0102,0.003853291,3.281937239,12354,582,1.477115,0.763908,1.351443,0.092579749,0.0977444,0.082107138,-0.264757,2.39,1679,0,11.76137,56.81561,12.32799,0.92278,0,4.58151,3.90966,9.68107
615,815,28560,ACS,NA,NA,19290,0.458188411,0.791469467,1.515379414,9,1.739036166,0.780275198,10,0.940822279,0.001475,112.3666179,0.005875,0.001657408,5.516692696,17,1.599397874,0.036686765,208.1095473,0.2881,0.07634866,12.91262522,34,3.198795747,0.003366912,213.5355816,0.03635,0.007189555,11.1204198,34,3.198795747,0.003809559,203.4997511,0.02875,0.007752443,9.440231944,30,2.822466836,0.004988333,122.3819497,0.01945,0.00610482,6.863192257,3,0.282246684,0.009241667,9.134493246,0.002025,0.000844179,4.519295372,126,11.85436071,0.001927976,158.9094814,0.021875,0.003063737,22.92674168,33,3.10471352,0.028333333,294.2925098,0.362925,0.083382878,9.20674632,66,6.209427039,0.006356439,235.1676113,0.11025,0.014948287,11.80702717,106290,1578,1.365387,0.826417,1.2725,0.134286914,0.082544,0.100209999,-0.180328,5.01,54181,0.55509,23.47069,4.30803,4.8744,5.63176,1.04337,9.14197,35.18675,15.78794
618,818,28622,ACS,NA,NA,19335,0.212676386,0.881303049,1.433137014,6,1.579083084,0.761440617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.734266947,0.04828125,248.2667912,0.364975,0.11986631,5.506925619,33,7.153851157,0.010315909,334.6037977,0.182475,0.034517424,8.582429308,22,4.769234104,0.007010227,287.6204193,0.0984,0.020162845,7.683690964,0,0,0,0,0,0,0,42,9.104901472,0.001400595,93.74353369,0.00555,0.001312967,13.34838761,8,1.734266947,0.01744375,107.0506015,0.056,0.018673639,3.687454644,18,3.902100631,0.004108333,117.7323605,0.0145,0.004836838,7.943001819,46129,894,1.174209,0.960969,1.265589,0.179465241,0.157504,0.124250124,-0.28125,5.21,8540,0,0,33.49303,29.51939,13.37337,0,5.10091,12.10085,6.41245
619,819,28624,ACS,NA,NA,19337,0.234828358,0.879322096,1.624775023,7,1.711081791,0.803044019,0,0,0,0,0,0,0,8,2.190580504,0.027425,115.416227,0.079125,0.0316529,7.386824606,7,1.916757941,0.028339286,171.6311046,0.143125,0.048639029,6.544780553,30,8.214676889,0.002534167,169.9907475,0.021025,0.004307849,8.994426277,5,1.369112815,0.034585,97.7474935,0.09435,0.033805971,4.791477332,0,0,0,0,0,0,0,27,7.3932092,0.001303704,80.10859913,0.004,0.001044379,10.58008555,10,2.73822563,0.019905,202.5799452,0.1387,0.040323538,4.819004912,6,1.642935378,0.002004167,84.43538758,0.00515,0.001692226,4.947174166,36520,870,1.284248,0.87863,1.288548,0.195667149,0.112093,0.130865677,-0.221204,6.14,8443,0,24.03067,21.72782,8.32694,18.94031,0,3.85542,21.80175,1.31709
620,820,28625,ACS,NA,NA,19338,0.411891087,0.812540288,1.631825529,9,1.78533349,0.804427775,12,1.189190261,0.001060417,92.20384866,0.003725,0.000977745,5.119447493,22,2.180182144,0.022598864,173.1741579,0.137125,0.039135392,13.88088429,24,2.378380521,0.006666667,202.1413684,0.056225,0.013476091,8.46875,41,4.063066723,0.00207561,125.2495607,0.011025,0.002599692,11.01230817,32,3.171174028,0.006947656,114.8563455,0.043125,0.007979824,7.316863356,1,0.099099188,0.0067,0,0,0,1.985253471,135,13.37839043,0.001854259,169.4890205,0.022825,0.003142766,22.68026262,29,2.873876463,0.018566379,204.1282342,0.1612,0.037899222,8.333623062,48,4.756761042,0.015623958,395.7996456,0.410025,0.061839572,11.85339615,100909,1556,1.381783,0.816611,1.275801,0.14490471,0.0888252,0.108381321,-0.188333,4.54,51535,0.50441,19.70786,6.34235,3.37334,8.81289,0.26559,9.9228,21.34299,29.72777
622,822,28662,ACS,NA,NA,19362,0.403455222,0.80597905,1.531875211,8,1.675986319,0.783870002,2,0.186457586,0.0006375,1.960784314,2.50E-05,1.25E-05,2.17043413,8,0.745830342,0.0623375,189.1667965,0.350225,0.117921852,11.57979494,22,2.051033441,0.015328409,159.8438127,0.090575,0.024501514,12.1919557,23,2.144262234,0.001230435,62.82452984,0.0031,0.000773015,8.158665644,25,2.33071982,0.004471,96.16620763,0.01835,0.004299591,6.565415034,0,0,0,0,0,0,0,154,14.35723409,0.001882143,160.4410869,0.018475,0.00301973,23.94696546,29,2.703634991,0.031866379,294.9480357,0.51795,0.09398926,8.621010654,53,4.941126017,0.009251415,280.6526701,0.1612,0.025964343,11.29982466,107263,1602,1.379852,0.817754,1.274106,0.111512275,0.0926966,0.083120518,-0.18862,4.67,56578,0.04755,18.59728,12.57563,1.05535,4.16826,0,10.80895,34.46202,18.28496
629,832,28900,ACS,NA,NA,19524,0.458436714,0.79135646,1.547248048,9,1.738787864,0.787167125,7,0.925668796,0.000760714,27.59988443,5.00E-04,0.000209956,3.905575646,9,1.190145594,0.052911111,171.1027935,0.275425,0.090532389,10.5604852,17,2.24805279,0.008955882,341.3905888,0.1307,0.030574539,6.887630211,24,3.173721585,0.001166667,57.40120172,0.002075,0.000669681,8.545884557,23,3.041483186,0.006426087,139.4231236,0.04085,0.008959451,6.346767794,2,0.264476799,0.0105125,70.51129608,0.014825,0.0074125,2.689655172,113,14.94293913,0.002241372,343.7126055,0.080975,0.007703877,19.8205975,13,1.719099192,0.048065385,228.1014676,0.419425,0.109637848,6.840827528,40,5.289535975,0.004545,202.5571938,0.046075,0.009206224,9.011911885,75621,1378,1.413589,0.798237,1.286936,0.140295854,0.0832868,0.104072115,-0.171658,6.09,32266,0.28167,25.18877,8.05332,1.48107,7.81793,1.11212,13.39707,33.05167,9.61638
630,833,28934,ACS,NA,NA,19546,0.302640295,0.844473654,1.411041877,7,1.643269854,0.756110952,0,0,0,0,0,0,0,5,1.280311372,0.079275,193.4051344,0.3858,0.15332192,7.286566784,11,2.816685018,0.003347727,215.5030399,0.025825,0.007214454,4.637870617,33,8.450055053,0.002775,152.01145,0.0185,0.004218318,8.723996109,22,5.633370036,0.005746591,193.4949547,0.03845,0.011119363,5.273328069,0,0,0,0,0,0,0,45,11.52280235,0.001684444,209.5136912,0.023225,0.003529142,11.58660176,11,2.816685018,0.018609091,168.7052612,0.0953,0.031394515,4.044754514,17,4.353058664,0.002625,100.5987146,0.0075,0.002640716,6.603665903,39053,1006,1.436038,0.785759,1.30785,0.169615904,0.0943161,0.120555363,-0.193813,8.72,9973,0,40.59867,3.7718,9.37956,12.94907,0,7.76381,20.96638,4.57071
634,838,29010,ACS,NA,NA,19599,0.759782054,0.654208285,1.131492014,9,1.437442523,0.677448355,6,1.293410076,0.000904167,25.36237402,0.00065,0.000229318,4.48037194,19,4.095798573,0.009873684,216.3709813,0.075175,0.021363787,8.750296979,11,2.371251805,0.003484091,149.1900103,0.017125,0.005197916,5.580593178,3,0.646705038,6.00E-04,35.51864403,0.000475,0.000213112,2.76950156,6,1.293410076,0.006570833,103.714785,0.01895,0.006814926,3.449885811,3,0.646705038,0.001866667,44.20770058,0.001775,0.00082521,4.008918629,68,14.65864752,0.001598897,267.8195358,0.0324,0.004282159,14.76944762,10,2.155683459,0.0592675,285.7974496,0.5669,0.169385003,4.890538434,17,3.664661881,0.010597059,300.3611278,0.1373,0.031829445,8.075330955,46389,1012,1.325464,0.851309,1.288004,0.102076763,0.0742001,0.08708377,-0.172608,6.95,30913,0.46778,16.17625,3.30466,0.15521,3.39951,0.48287,9.37507,51.10479,15.53386
635,839,29072,ACS,NA,NA,19642,0.699159019,0.681799017,1.206805235,9,1.498065558,0.700848527,3,0.515765224,0.000716667,41.5036472,7.00E-04,0.000297443,2.69581933,10,1.719217412,0.03487,257.5190185,0.30175,0.089796882,8.818674337,10,1.719217412,0.004925,107.0156228,0.01515,0.005270519,6.364808465,10,1.719217412,0.002925,89.9663495,0.007775,0.002631516,5.423142086,13,2.234982636,0.007348077,177.8676903,0.0453,0.013069855,4.287038217,1,0.171921741,0.00375,0,0,0,2.531139401,70,12.03452189,0.002406071,197.4735227,0.0292,0.004751354,16.30132251,7,1.203452189,0.097360714,165.1786096,0.446675,0.160819074,5.856735118,27,4.641887013,0.002799074,136.1786617,0.014675,0.003811742,8.057209435,58166,1130,1.321718,0.853721,1.281549,0.131134216,0.0731707,0.087573835,-0.171429,7.25,30284,0.14785,23.97964,3.38686,2.01148,6.56913,0.25788,11.58237,46.86759,5.19719
638,842,29100,ACS,NA,NA,19665,0.965498847,0.560582538,0.991182049,9,1.23172573,0.628862271,27,0.036213034,0.000924074,79.75561667,0.0031,0.000737001,8.689145672,61,0.081814632,0.462261066,614.9690412,22.411225,2.842762443,32.00084762,717,0.961657237,0.017901743,786.3165049,2.846425,0.140764363,38.12725241,1019,1.366706729,0.099898283,1217.390525,25.467975,1.216152227,42.28836705,1126,1.510217642,0.035126132,1382.447101,13.0935,0.485600198,40.08203115,50,0.067061174,0.0085715,69.74293876,0.023525,0.005978016,17.37170832,728,0.976410696,0.001226202,179.4901488,0.0309,0.002200912,45.65709613,7,0.009388564,0.004542857,111.5290376,0.013025,0.005066605,4.023540206,504,0.675976635,0.00523125,189.2275594,0.0859,0.009898967,54.862348,7455879,21854,2.257754,0.49978,1.262868,0.170559593,0.374663,0.12380436,-0.377778,0.21,106734,0.01339,15.12789,6.88614,54.61266,21.21924,0.22993,0.47891,0.01706,1.41448
639,843,29113,ACS,NA,NA,19675,0.448693155,0.784224204,1.428157635,8,1.630748387,0.760249777,1,0.184243496,6.00E-04,0,0,0,1.224744871,4,0.736973985,0.12826875,164.9378339,0.494225,0.211563698,10.54038622,14,2.579408947,0.012419643,259.3601689,0.126825,0.032211607,8.975181452,20,3.684869924,0.0011575,73.64377391,0.003375,0.000852427,6.325942507,13,2.395165451,0.005673077,112.5645373,0.024025,0.006385873,4.906662713,0,0,0,0,0,0,0,81,14.92372319,0.001586111,201.7657552,0.0195,0.003200229,16.53023553,21,3.86911342,0.016094048,186.6930839,0.0999,0.030046474,7.611512881,32,5.895791879,0.0033125,189.1550604,0.03315,0.006265761,9.298892331,54276,1090,1.319829,0.854943,1.283074,0.110693502,0.113868,0.080452178,-0.196771,4.82,17759,0.04422,37.81229,12.81414,1.70609,5.43518,0,9.46827,24.90788,7.81192
640,844,29156,ACS,NA,NA,19709,0.534269398,0.756843518,1.408969292,9,1.662955179,0.755604947,3,0.545117564,0.00175,73.76188939,0.002775,0.001290833,2.346222902,12,2.180470255,0.027816667,221.4240936,0.229,0.061592802,9.90472986,25,4.542646364,0.001851,151.4689009,0.010025,0.002803689,8.669730996,13,2.362176109,0.002809615,107.8688889,0.01145,0.003030701,6.710614045,12,2.180470255,0.006195833,60.53907768,0.012125,0.0037509,4.951004055,2,0.363411709,0.0109375,35.54285714,0.007775,0.0038875,3.887709572,73,13.26452738,0.001788699,153.9119816,0.0165,0.002753022,17.71819879,9,1.635352691,0.059683333,189.9238621,0.363525,0.113352892,6.382135289,28,5.087763928,0.0067875,245.5041143,0.084225,0.016663592,7.764700988,55034,1106,1.329948,0.848439,1.284114,0.128003068,0.0822021,0.092819251,-0.177,4.55,29088,0.38158,24.26137,3.36338,2.65472,5.40393,1.58993,9.4905,39.04132,13.81328
641,849,29265,ACS,NA,NA,19788,0.633841845,0.711526145,1.308098848,9,1.563382732,0.729666487,3,0.634222654,0.00095,47.51439496,0.00105,0.000451387,2.762928144,12,2.536890618,0.025358333,208.507062,0.147525,0.052873916,8.19383961,13,2.748298169,0.005007692,219.1997286,0.041625,0.010976848,4.712969083,11,2.325483066,0.0011,73.7276243,0.003025,0.000811004,5.545454545,8,1.691260412,0.006771875,80.32258501,0.016975,0.005439345,3.855981994,1,0.211407551,0.007425,0,0,0,3.771682546,61,12.89586064,0.001410656,167.8474552,0.017025,0.00236775,15.6727895,17,3.593928375,0.029241176,235.2347486,0.261725,0.068785408,6.754809525,29,6.130818993,0.005291379,294.7118656,0.08365,0.015594323,9.56023077,47302,1024,1.328175,0.849571,1.287862,0.105860093,0.0775937,0.07889402,-0.195095,5.48,26022,0.241,25.73253,5.50505,1.02321,4.5812,0.62788,7.27665,42.03628,12.9762
642,850,29309,ACS,NA,NA,19805,0.393417601,0.820947933,1.663961527,9,1.803806976,0.810612771,7,1.104763107,0.000825,31.65801783,0.000775,0.000261179,4.309583602,6,0.946939806,0.0659375,206.0975774,0.369375,0.13589559,7.90556526,9,1.420409709,0.021786111,164.2324828,0.11265,0.035779871,7.644473178,25,3.945582526,0.002984,166.703722,0.02515,0.004974439,8.851096364,25,3.945582526,0.008033,130.1119023,0.048,0.010451889,6.81156311,1,0.157823301,0.006275,0,0,0,2.209180411,103,16.25580001,0.002051214,209.136587,0.03815,0.004289838,18.05191192,10,1.57823301,0.043095,209.563704,0.3082,0.090311478,6.477849887,28,4.419052429,0.0022375,135.2952545,0.01325,0.003027231,9.069123574,63362,1180,1.322399,0.853282,1.279463,0.15645611,0.103545,0.108747868,-0.205128,6.71,19744,0.36457,24.97554,12.37808,4.70945,12.67795,0.39614,13.33765,27.20558,3.95505
643,852,29342,ACS,NA,NA,19822,0.531282185,0.758203058,1.38440498,9,1.665942393,0.749527208,6,1.012983066,0.000770833,38.6665995,0.001,0.000298055,3.67607311,12,2.025966133,0.02278125,247.6050193,0.2048,0.056407518,8.45840437,9,1.519474599,0.009238889,198.4223377,0.05755,0.018332019,5.817433159,16,2.701288177,0.0032625,145.7467941,0.014825,0.004754989,6.455899616,15,2.532457666,0.009338333,133.5231917,0.042275,0.012468841,5.196839331,1,0.168830511,0.006275,0,0,0,3.124412295,61,10.29866117,0.002940984,142.5271466,0.0165,0.0041917,17.12286837,15,2.532457666,0.04223,210.894854,0.353275,0.089060897,7.174306688,25,4.220762776,0.004329,176.1018622,0.035375,0.00762345,7.606945222,59231,1138,1.319055,0.855445,1.280717,0.153394223,0.0853293,0.11041348,-0.177793,7.92,29667,0.31234,18.46162,5.6153,3.52518,9.45957,0.42376,12.11528,42.77827,7.30867
644,853,29364,ACS,NA,NA,19834,0.385067631,0.802114383,1.452249339,7,1.560842518,0.765956747,1,0.03984794,0.000625,0,0,0,1.2,0,0,0,0,0,0,0,23,0.916502626,0.07628587,437.5921446,1.6412,0.333820973,14.34580003,211,8.407915395,0.008550237,628.8203541,0.761225,0.05376563,25.06574202,108,4.303577548,0.013901157,285.1981715,0.33325,0.039645847,18.28553157,0,0,0,0,0,0,0,271,10.79879181,0.001360424,152.3745914,0.02745,0.002072941,29.8755176,22,0.876654686,0.030888636,155.8994744,0.214075,0.048155222,6.629479895,38,1.51422173,0.004342105,219.1774882,0.057225,0.009516917,9.201088951,250954,2296,1.292915,0.872741,1.244898,0.172925298,0.230885,0.099049738,-0.318696,5.21,33782,0.00996,0,27.96648,28.75587,23.92988,0,5.87638,10.83147,2.62996
